cast,crew,id
"[{'cast_id': 10, 'character': 'Francesca Johnson', 'credit_id': '52fe426ac3a36847f801cfc5', 'gender': 1, 'id': 5064, 'name': 'Meryl Streep', 'order': 0, 'profile_path': '/oTJj6bLpbmseLww03MOn0eDqYuh.jpg'}, {'cast_id': 11, 'character': 'Robert Kincaid', 'credit_id': '52fe426ac3a36847f801cfc9', 'gender': 2, 'id': 190, 'name': 'Clint Eastwood', 'order': 1, 'profile_path': '/wJosJW9DNWHOA8h63bQr2HgHC48.jpg'}, {'cast_id': 12, 'character': 'Caroline Johnson', 'credit_id': '52fe426ac3a36847f801cfcd', 'gender': 1, 'id': 6907, 'name': 'Annie Corley', 'order': 2, 'profile_path': '/cb2fKqpMAZ9NwMj8HXMfWV6VHci.jpg'}]","[{'credit_id': '52fe426ac3a36847f801cf97', 'department': 'Directing', 'gender': 2, 'id': 190, 'job': 'Director', 'name': 'Clint Eastwood', 'profile_path': '/wJosJW9DNWHOA8h63bQr2HgHC48.jpg'}]",688
"[{'cast_id': 5, 'character': 'William Wallace', 'credit_id': '52fe4225c3a36847f80079d7', 'gender': 2, 'id': 2461, 'name': 'Mel Gibson', 'order': 0, 'profile_path': '/6VGgL0bBvPIJ9vDOyyGf5nK2zL4.jpg'}, {'cast_id': 6, 'character': 'Murron MacClannough', 'credit_id': '52fe4225c3a36847f80079db', 'gender': 0, 'id': 2462, 'name': 'Catherine McCormack', 'order': 1, 'profile_path': '/a8Jszh3rHQ2T4u1VyE4lXrb0uDI.jpg'}, {'cast_id': 7, 'character': 'Princess Isabelle', 'credit_id': '52fe4225c3a36847f80079df', 'gender': 1, 'id': 1957, 'name': 'Sophie Marceau', 'order': 2, 'profile_path': '/xrMvKw3bAuCyXKSc4IQIoOPBQZV.jpg'}]","[{'credit_id': '52fe4225c3a36847f80079c7', 'department': 'Directing', 'gender': 2, 'id': 2461, 'job': 'Director', 'name': 'Mel Gibson', 'profile_path': '/6VGgL0bBvPIJ9vDOyyGf5nK2zL4.jpg'}]",197
"[{'cast_id': 5, 'character': 'Travis Bickle', 'credit_id': '52fe4218c3a36847f80037d7', 'gender': 2, 'id': 380, 'name': 'Robert De Niro', 'order': 0, 'profile_path': '/lvTSwUcvJRLAJ2FB5qFaukel516.jpg'}, {'cast_id': 6, 'character': 'Betsy', 'credit_id': '52fe4218c3a36847f80037db', 'gender': 1, 'id': 1036, 'name': 'Cybill Shepherd', 'order': 1, 'profile_path': '/iWlt5Xba1z9oFqL8MHo110I6qZ5.jpg'}, {'cast_id': 7, 'character': ""'Sport' Matthew"", 'credit_id': '52fe4218c3a36847f80037df', 'gender': 2, 'id': 1037, 'name': 'Harvey Keitel', 'order': 2, 'profile_path': '/4IcHhp1SCKijRxb7kqnxZNJuKdn.jpg'}]","[{'credit_id': '52fe4218c3a36847f80037c1', 'department': 'Directing', 'gender': 2, 'id': 1032, 'job': 'Director', 'name': 'Martin Scorsese', 'profile_path': '/4Xwx5XL1RJj0JQmEo8Fhr6nkpOg.jpg'}]",103
"[{'cast_id': 6, 'character': 'Mel Coplin', 'credit_id': '52fe4332c3a36847f8041ac7', 'gender': 2, 'id': 7399, 'name': 'Ben Stiller', 'order': 0, 'profile_path': '/o9M2PyoF7QDSMq1OwW0D892fIkV.jpg'}, {'cast_id': 7, 'character': 'Nancy Coplin', 'credit_id': '52fe4332c3a36847f8041acb', 'gender': 1, 'id': 4687, 'name': 'Patricia Arquette', 'order': 1, 'profile_path': '/9Sz0M91CHHkJ5tlPteiXv34gpgK.jpg'}, {'cast_id': 8, 'character': 'Tina Kalb', 'credit_id': '52fe4332c3a36847f8041acf', 'gender': 1, 'id': 4939, 'name': 'Téa Leoni', 'order': 2, 'profile_path': '/nWqwLS8w72eOMQTDrUiBYrgHxsf.jpg'}]","[{'credit_id': '52fe4332c3a36847f8041aab', 'department': 'Directing', 'gender': 2, 'id': 17883, 'job': 'Director', 'name': 'David O. Russell', 'profile_path': '/6aERBGHkLHpnd6V3pftvHoTvRvr.jpg'}]",2074
"[{'cast_id': 6, 'character': 'Bastian Bux', 'credit_id': '52fe4566c3a368484e0584eb', 'gender': 2, 'id': 18259, 'name': 'Jason James Richter', 'order': 0, 'profile_path': '/sdFFQNefNEfiFiyIL8Sz6IweUkM.jpg'}, {'cast_id': 7, 'character': 'Nicole', 'credit_id': '52fe4566c3a368484e0584ef', 'gender': 1, 'id': 57236, 'name': 'Melody Kay', 'order': 1, 'profile_path': '/umYCCig6I2zSnEEqVMFVOYVzXqo.jpg'}, {'cast_id': 8, 'character': 'Barney Bux', 'credit_id': '52fe4566c3a368484e0584f3', 'gender': 2, 'id': 27111, 'name': 'Kevin McNulty', 'order': 2, 'profile_path': '/bsobqFkP1Oe7CQzs3pAy0FZT3yg.jpg'}]","[{'credit_id': '52fe4566c3a368484e0584db', 'department': 'Directing', 'gender': 2, 'id': 16589, 'job': 'Director', 'name': 'Peter MacDonald', 'profile_path': '/dDWPhRbouxsTuwnUsmXvHnTDQOT.jpg'}]",27793
"[{'cast_id': 19, 'character': 'Jim Lovell', 'credit_id': '52fe4253c3a36847f801595d', 'gender': 2, 'id': 31, 'name': 'Tom Hanks', 'order': 0, 'profile_path': '/pQFoyx7rp09CJTAb932F2g8Nlho.jpg'}, {'cast_id': 23, 'character': 'Fred Haise', 'credit_id': '52fe4253c3a36847f8015973', 'gender': 2, 'id': 2053, 'name': 'Bill Paxton', 'order': 1, 'profile_path': '/53Ln1wTC0OCLzBF4HNlwhMXYgOU.jpg'}, {'cast_id': 24, 'character': 'Jack Swigert', 'credit_id': '52fe4253c3a36847f8015977', 'gender': 2, 'id': 4724, 'name': 'Kevin Bacon', 'order': 2, 'profile_path': '/bMVujB1SaHhXD5gQdO4Xf47WXD3.jpg'}]","[{'credit_id': '52fe4253c3a36847f80158f3', 'department': 'Directing', 'gender': 2, 'id': 6159, 'job': 'Director', 'name': 'Ron Howard', 'profile_path': '/qdtdnNLSsaXZmpwOqXuQB3xU2uL.jpg'}]",568
"[{'cast_id': 6, 'character': 'Bruce Wayne / Batman', 'credit_id': '52fe4240c3a36847f800fdf5', 'gender': 2, 'id': 5576, 'name': 'Val Kilmer', 'order': 0, 'profile_path': '/AlhPeiH8R4reMNGNQ9ag1FPbuW9.jpg'}, {'cast_id': 7, 'character': 'Harvey Dent / Two-Face', 'credit_id': '52fe4240c3a36847f800fdf9', 'gender': 2, 'id': 2176, 'name': 'Tommy Lee Jones', 'order': 1, 'profile_path': '/gRXugLFvr1oHZ6alLUxmYDq8cgW.jpg'}, {'cast_id': 8, 'character': 'Edward Nygma / The Riddler', 'credit_id': '52fe4241c3a36847f800fdfd', 'gender': 2, 'id': 206, 'name': 'Jim Carrey', 'order': 1, 'profile_path': '/5tVf0ow8MX4OwjmVoSa5v7qUDka.jpg'}]","[{'credit_id': '52fe4240c3a36847f800fdd9', 'department': 'Directing', 'gender': 2, 'id': 5572, 'job': 'Director', 'name': 'Joel Schumacher', 'profile_path': '/ijI5sCPqDvT18NRWCeBqw8BJIZx.jpg'}]",414
"[{'cast_id': 18, 'character': 'Séverine Serizy', 'credit_id': '52fe4264c3a36847f801ae09', 'gender': 1, 'id': 50, 'name': 'Catherine Deneuve', 'order': 0, 'profile_path': '/7MgouLf2vVhv275LtL7JFL1vWji.jpg'}, {'cast_id': 19, 'character': 'Henri Husson', 'credit_id': '52fe4264c3a36847f801ae0d', 'gender': 2, 'id': 3784, 'name': 'Michel Piccoli', 'order': 1, 'profile_path': '/gz91b4tVn6yYsKemek2YkUdjlSH.jpg'}, {'cast_id': 20, 'character': 'Pierre Serizy', 'credit_id': '52fe4264c3a36847f801ae11', 'gender': 2, 'id': 9762, 'name': 'Jean Sorel', 'order': 2, 'profile_path': '/3twOMDVpgK6psPN7n3mwpwAvzF9.jpg'}]","[{'credit_id': '52fe4264c3a36847f801ada5', 'department': 'Directing', 'gender': 2, 'id': 793, 'job': 'Director', 'name': 'Luis Buñuel', 'profile_path': '/hHYL786XFPaQHebKrTibS5DS2Ul.jpg'}]",649
"[{'cast_id': 4, 'character': 'Laura Bowman', 'credit_id': '52fe431cc3a36847f803b1c5', 'gender': 1, 'id': 4687, 'name': 'Patricia Arquette', 'order': 0, 'profile_path': '/9Sz0M91CHHkJ5tlPteiXv34gpgK.jpg'}, {'cast_id': 5, 'character': 'Andy Bowman', 'credit_id': '52fe431cc3a36847f803b1c9', 'gender': 1, 'id': 3910, 'name': 'Frances McDormand', 'order': 1, 'profile_path': '/jodV4NuQAvxQWIHxqnop1jUX77N.jpg'}, {'cast_id': 6, 'character': 'U Aung Ko', 'credit_id': '52fe431cc3a36847f803b1cd', 'gender': 0, 'id': 19668, 'name': 'U Aung Ko', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe431cc3a36847f803b1b5', 'department': 'Directing', 'gender': 2, 'id': 19665, 'job': 'Director', 'name': 'John Boorman', 'profile_path': '/zPZkbiZms6DUZz74xLLFFGUJY0n.jpg'}]",1873
"[{'cast_id': 22, 'character': 'Auggie Wren', 'credit_id': '52fe442ac3a36847f8086219', 'gender': 2, 'id': 1037, 'name': 'Harvey Keitel', 'order': 0, 'profile_path': '/4IcHhp1SCKijRxb7kqnxZNJuKdn.jpg'}, {'cast_id': 4, 'character': 'Man with Strange Glasses', 'credit_id': '52fe442ac3a36847f80861d1', 'gender': 2, 'id': 46392, 'name': 'Lou Reed', 'order': 1, 'profile_path': '/13KtBEbXRzN8gzgku19Hx5Qzx5H.jpg'}, {'cast_id': 5, 'character': 'Pete Maloney', 'credit_id': '52fe442ac3a36847f80861d5', 'gender': 2, 'id': 521, 'name': 'Michael J. Fox', 'order': 2, 'profile_path': '/aeN1cA04vVXKrVy1SuS1JOhABBs.jpg'}]","[{'credit_id': '52fe442ac3a36847f80861c1', 'department': 'Directing', 'gender': 2, 'id': 46391, 'job': 'Director', 'name': 'Paul Auster', 'profile_path': '/bNKAo8IdtMP6Fd85MfXsKoED7Bb.jpg'}]",5894
"[{'cast_id': 14, 'character': ""Kathleen 'Kat' Harvey"", 'credit_id': '52fe44bec3a36847f80a7959', 'gender': 1, 'id': 6886, 'name': 'Christina Ricci', 'order': 0, 'profile_path': '/dzB58d6fNrTEi7nBAU1tySJc2at.jpg'}, {'cast_id': 13, 'character': 'Dr. James Harvey', 'credit_id': '52fe44bec3a36847f80a7955', 'gender': 2, 'id': 8984, 'name': 'Bill Pullman', 'order': 1, 'profile_path': '/pIpTEQVbDif8m8OdjAxQKNCj0D6.jpg'}, {'cast_id': 17, 'character': 'Carrigan Crittenden', 'credit_id': '52fe44bec3a36847f80a7965', 'gender': 1, 'id': 14702, 'name': 'Cathy Moriarty', 'order': 2, 'profile_path': '/sxSwB6uVUMjmeCw3XZzZytbqgRp.jpg'}]","[{'credit_id': '52fe44bec3a36847f80a7913', 'department': 'Directing', 'gender': 0, 'id': 11887, 'job': 'Director', 'name': 'Brad Silberling', 'profile_path': '/4JR2TYCatx5YFACxGB74il7EMhq.jpg'}]",8839
"[{'cast_id': 3, 'character': 'Lt. Commander Ron Hunter', 'credit_id': '52fe44ccc3a36847f80aa7e5', 'gender': 2, 'id': 5292, 'name': 'Denzel Washington', 'order': 0, 'profile_path': '/khMf8LLTtppUwuZqqnigD2nAy26.jpg'}, {'cast_id': 2, 'character': 'Captain Frank Ramsey', 'credit_id': '52fe44ccc3a36847f80aa7e1', 'gender': 2, 'id': 193, 'name': 'Gene Hackman', 'order': 1, 'profile_path': '/qEKcmwc1XstymEniGuCs3KIsGfP.jpg'}, {'cast_id': 12, 'character': 'Lt. Roy Zimmer, USS Alabama Communications Officer', 'credit_id': '52fe44ccc3a36847f80aa815', 'gender': 2, 'id': 13525, 'name': 'Matt Craven', 'order': 2, 'profile_path': '/atUkssC0DowpBbFvsnRf92cEf9y.jpg'}]","[{'credit_id': '52fe44ccc3a36847f80aa7dd', 'department': 'Directing', 'gender': 2, 'id': 893, 'job': 'Director', 'name': 'Tony Scott', 'profile_path': '/hL7Tt1faZvA68G4bw9hC4X0Zp7d.jpg'}]",8963
"[{'cast_id': 2, 'character': 'Himself', 'credit_id': '52fe450bc3a368484e04519f', 'gender': 2, 'id': 73033, 'name': 'Robert Crumb', 'order': 0, 'profile_path': '/pcdC4hBjHI4zLTGOlnoHABzOlq8.jpg'}, {'cast_id': 3, 'character': 'Herself', 'credit_id': '52fe450bc3a368484e0451a3', 'gender': 1, 'id': 95663, 'name': 'Aline Kominsky', 'order': 1, 'profile_path': None}, {'cast_id': 10, 'character': 'Himself', 'credit_id': '542c085ac3a368669900046a', 'gender': 0, 'id': 1369235, 'name': 'Charles Crumb', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe450bc3a368484e04519b', 'department': 'Directing', 'gender': 0, 'id': 17447, 'job': 'Director', 'name': 'Terry Zwigoff', 'profile_path': '/xK366M7bo681aoCMIlSEs5ROCl9.jpg'}]",26564
"[{'cast_id': 3, 'character': 'El Mariachi', 'credit_id': '52fe4490c3a36847f809d4f1', 'gender': 2, 'id': 3131, 'name': 'Antonio Banderas', 'order': 0, 'profile_path': '/85197jARsr06xQ84NhP9YoBL3sR.jpg'}, {'cast_id': 4, 'character': 'Carolina', 'credit_id': '52fe4490c3a36847f809d4f5', 'gender': 1, 'id': 3136, 'name': 'Salma Hayek', 'order': 1, 'profile_path': '/u5mg73xKVqm8oT93HoMmsgQHyoK.jpg'}, {'cast_id': 5, 'character': 'Bucho', 'credit_id': '52fe4490c3a36847f809d4f9', 'gender': 2, 'id': 22462, 'name': 'Joaquim de Almeida', 'order': 2, 'profile_path': '/AiBNELVvARLrTFdOgEgMZQRiqvA.jpg'}]","[{'credit_id': '52fe4490c3a36847f809d4e7', 'department': 'Directing', 'gender': 2, 'id': 2294, 'job': 'Director', 'name': 'Robert Rodriguez', 'profile_path': '/bPqRdLWWwpOT8sBdj9PWOzNgwou.jpg'}]",8068
"[{'cast_id': 1, 'character': ""Ezekiel 'Easy' Rawlins"", 'credit_id': '52fe44aec3a36847f80a3e9f', 'gender': 2, 'id': 5292, 'name': 'Denzel Washington', 'order': 0, 'profile_path': '/khMf8LLTtppUwuZqqnigD2nAy26.jpg'}, {'cast_id': 2, 'character': 'DeWitt Albright', 'credit_id': '52fe44aec3a36847f80a3ea3', 'gender': 2, 'id': 3197, 'name': 'Tom Sizemore', 'order': 1, 'profile_path': '/soINOuacuiThRb2LyPD4tTWve7C.jpg'}, {'cast_id': 3, 'character': 'Daphne Monet', 'credit_id': '52fe44aec3a36847f80a3ea7', 'gender': 1, 'id': 3130, 'name': 'Jennifer Beals', 'order': 2, 'profile_path': '/uYa9mUAh3YeFlACaY0rI0Oz7pRf.jpg'}]","[{'credit_id': '52fe44aec3a36847f80a3ecd', 'department': 'Directing', 'gender': 0, 'id': 21712, 'job': 'Director', 'name': 'Carl Franklin', 'profile_path': '/6jQitXVCxmsBYtBURZhTw2NaUg9.jpg'}]",8512
"[{'cast_id': 8, 'character': 'John McClane', 'credit_id': '52fe42ffc3a36847f803297b', 'gender': 2, 'id': 62, 'name': 'Bruce Willis', 'order': 0, 'profile_path': '/2B7RySy2WMVJKKEFN2XA3IFb8w0.jpg'}, {'cast_id': 7, 'character': 'Simon Peter Gruber', 'credit_id': '52fe42ffc3a36847f8032977', 'gender': 2, 'id': 16940, 'name': 'Jeremy Irons', 'order': 1, 'profile_path': '/dulUTsivRm5XC7hWCYm54rjqWDs.jpg'}, {'cast_id': 9, 'character': 'Zeus Carver', 'credit_id': '52fe42ffc3a36847f803297f', 'gender': 2, 'id': 2231, 'name': 'Samuel L. Jackson', 'order': 2, 'profile_path': '/AvCReLikjzYEf9XjTQxbv3JWgKT.jpg'}]","[{'credit_id': '52fe42ffc3a36847f8032955', 'department': 'Directing', 'gender': 2, 'id': 1090, 'job': 'Director', 'name': 'John McTiernan', 'profile_path': '/tknmquMIO2oAVUZ0vVX78ALHyaT.jpg'}]",1572
"[{'cast_id': 1, 'character': 'King Arthur', 'credit_id': '52fe4457c3a36847f8090683', 'gender': 2, 'id': 738, 'name': 'Sean Connery', 'order': 0, 'profile_path': '/ce84udJZ9QRSR44jxwK2apM3DM8.jpg'}, {'cast_id': 2, 'character': 'Lancelot', 'credit_id': '52fe4457c3a36847f8090687', 'gender': 2, 'id': 1205, 'name': 'Richard Gere', 'order': 1, 'profile_path': '/hqMhNyTqIStibnhBh8SjyfpU665.jpg'}, {'cast_id': 3, 'character': 'Guinevere', 'credit_id': '52fe4457c3a36847f809068b', 'gender': 1, 'id': 15887, 'name': 'Julia Ormond', 'order': 2, 'profile_path': '/GYnXYOvBhzPfNmTpeIiO0XRTUu.jpg'}]","[{'credit_id': '52fe4457c3a36847f8090695', 'department': 'Directing', 'gender': 2, 'id': 3415, 'job': 'Director', 'name': 'Jerry Zucker', 'profile_path': '/n2iX1gJyOxImJie2LTORZNKM9n9.jpg'}]",6520
"[{'cast_id': 13, 'character': ""Harry D'Amour"", 'credit_id': '52fe44ccc3a36847f80aab3f', 'gender': 2, 'id': 2154, 'name': 'Scott Bakula', 'order': 0, 'profile_path': '/o0lOdRjvFe0DEjquR1miMnjUUzt.jpg'}, {'cast_id': 3, 'character': 'Philip Swann', 'credit_id': '52fe44ccc3a36847f80aab09', 'gender': 2, 'id': 18916, 'name': ""Kevin J. O'Connor"", 'order': 1, 'profile_path': '/1yeYRXpTbDYLMKUNT4hNQJTJsUX.jpg'}, {'cast_id': 14, 'character': 'Dorothea Swann', 'credit_id': '52fe44ccc3a36847f80aab43', 'gender': 1, 'id': 10696, 'name': 'Famke Janssen', 'order': 2, 'profile_path': '/9wHWq6Mnfpn8L1diMxjr26ReZWl.jpg'}]","[{'credit_id': '52fe44ccc3a36847f80aab1d', 'department': 'Directing', 'gender': 2, 'id': 31211, 'job': 'Director', 'name': 'Clive Barker', 'profile_path': '/1Hlv4fojc9ogiWfqREB0iP47yVI.jpg'}]",8973
"[{'cast_id': 13, 'character': 'Brodie Bruce', 'credit_id': '52fe434bc3a36847f8049311', 'gender': 2, 'id': 11662, 'name': 'Jason Lee', 'order': 0, 'profile_path': '/67wSoVHxlOqtRhh3KJFBYf2qrDJ.jpg'}, {'cast_id': 14, 'character': 'T.S. Quint', 'credit_id': '52fe434bc3a36847f8049315', 'gender': 2, 'id': 23646, 'name': 'Jeremy London', 'order': 1, 'profile_path': '/uZgGh9GYQYAvaThDrVB4ZtiyquF.jpg'}, {'cast_id': 12, 'character': 'Rene Mosier', 'credit_id': '52fe434bc3a36847f804930d', 'gender': 1, 'id': 19144, 'name': 'Shannen Doherty', 'order': 2, 'profile_path': '/1q3BKF6vnOFUOCRier8hfH9Nyxo.jpg'}]","[{'credit_id': '52fe434bc3a36847f804933f', 'department': 'Directing', 'gender': 2, 'id': 19303, 'job': 'Director', 'name': 'Kevin Smith', 'profile_path': '/3XXThSMqHQgQFjM4bMJ25U1EJTj.jpg'}]",2293
"[{'cast_id': 1, 'character': 'Angela Bennett/Ruth Marx', 'credit_id': '52fe4307c3a36847f8035193', 'gender': 1, 'id': 18277, 'name': 'Sandra Bullock', 'order': 0, 'profile_path': '/bsAy8f8UZKairXQzRukU5FP4XAQ.jpg'}, {'cast_id': 2, 'character': 'Jack Devlin', 'credit_id': '52fe4307c3a36847f8035197', 'gender': 2, 'id': 18325, 'name': 'Jeremy Northam', 'order': 1, 'profile_path': '/8NkPuXeJ8nXXIhgrmS8g7kcaTOS.jpg'}, {'cast_id': 3, 'character': 'Dr. Alan Champion', 'credit_id': '52fe4307c3a36847f803519b', 'gender': 2, 'id': 18326, 'name': 'Dennis Miller', 'order': 2, 'profile_path': '/yYp2F8liCBOUCl7vzQ2xaa20Be2.jpg'}]","[{'credit_id': '52fe4307c3a36847f80351ad', 'department': 'Directing', 'gender': 2, 'id': 11472, 'job': 'Director', 'name': 'Irwin Winkler', 'profile_path': '/chJjLXD7PlFhuyeverNCgemIAAC.jpg'}]",1642
"[{'cast_id': 1, 'character': 'Carol White', 'credit_id': '52fe44e19251416c9101ff9b', 'gender': 1, 'id': 1231, 'name': 'Julianne Moore', 'order': 0, 'profile_path': '/v2FcWGiiuvl6P7NV0966jNL09uh.jpg'}, {'cast_id': 3, 'character': 'Greg White', 'credit_id': '52fe44e19251416c9101ffa3', 'gender': 2, 'id': 3982, 'name': 'Xander Berkeley', 'order': 1, 'profile_path': '/vlZ9FDMk2Xd1WHixPKxnheZoXgR.jpg'}, {'cast_id': 17, 'character': 'Mover', 'credit_id': '548895fbc3a3684151001fc4', 'gender': 2, 'id': 14329, 'name': 'Dean Norris', 'order': 2, 'profile_path': '/owIr4b4VIlJu0m6Drofd3P0qDl5.jpg'}]","[{'credit_id': '52fe44e19251416c9101ffa9', 'department': 'Directing', 'gender': 2, 'id': 16863, 'job': 'Director', 'name': 'Todd Haynes', 'profile_path': '/ly6krNQ1yaKMUiTLQIyzvPri6Sy.jpg'}]",32646
"[{'cast_id': 9, 'character': 'Lenny Nero', 'credit_id': '52fe4231c3a36847f800b3a1', 'gender': 2, 'id': 5469, 'name': 'Ralph Fiennes', 'order': 0, 'profile_path': '/nt6wcXariJ2kQiMFocMUjvVP92A.jpg'}, {'cast_id': 10, 'character': ""Lornette 'Mace' Mason"", 'credit_id': '52fe4231c3a36847f800b3a5', 'gender': 1, 'id': 9780, 'name': 'Angela Bassett', 'order': 1, 'profile_path': '/tHkgSzhEuJKp5hqp0DZLad8HNZ9.jpg'}, {'cast_id': 11, 'character': 'Max Peltier', 'credit_id': '52fe4231c3a36847f800b3a9', 'gender': 2, 'id': 3197, 'name': 'Tom Sizemore', 'order': 2, 'profile_path': '/soINOuacuiThRb2LyPD4tTWve7C.jpg'}]","[{'credit_id': '52fe4231c3a36847f800b373', 'department': 'Directing', 'gender': 1, 'id': 14392, 'job': 'Director', 'name': 'Kathryn Bigelow', 'profile_path': '/7wiMnFR6WP9SK870AvNQ3LccLi7.jpg'}]",281
"[{'cast_id': 21, 'character': 'Casey Ryback', 'credit_id': '52fe4397c3a36847f806027f', 'gender': 2, 'id': 23880, 'name': 'Steven Seagal', 'order': 0, 'profile_path': '/f8OFR4h3ngyFesiudCygrNFdsCE.jpg'}, {'cast_id': 22, 'character': 'Travis Dane', 'credit_id': '52fe4397c3a36847f8060283', 'gender': 2, 'id': 10866, 'name': 'Eric Bogosian', 'order': 1, 'profile_path': '/ez5wbZJ1txZ8EroWSRxElcWlsru.jpg'}, {'cast_id': 23, 'character': 'Penn', 'credit_id': '52fe4397c3a36847f8060287', 'gender': 2, 'id': 5616, 'name': 'Everett McGill', 'order': 2, 'profile_path': '/qeNdO3yN3cWVWgKQqQOKU812iiR.jpg'}]","[{'credit_id': '52fe4397c3a36847f8060209', 'department': 'Directing', 'gender': 2, 'id': 32277, 'job': 'Director', 'name': 'Geoff Murphy', 'profile_path': '/h9qts2xTEQyaI6ICnEcyLU69y7W.jpg'}]",3512
"[{'cast_id': 2, 'character': ""James Butler 'Wild Bill' Hickok"", 'credit_id': '52fe471ac3a368484e0b520d', 'gender': 2, 'id': 1229, 'name': 'Jeff Bridges', 'order': 0, 'profile_path': '/xms1RAY6q7Lzp7wNeRCB0kzhucn.jpg'}, {'cast_id': 3, 'character': 'Calamity Jane', 'credit_id': '52fe471ac3a368484e0b5211', 'gender': 1, 'id': 6913, 'name': 'Ellen Barkin', 'order': 1, 'profile_path': '/i4WSy0da6KaA3xvETtXqZtUMoRP.jpg'}, {'cast_id': 4, 'character': 'Charley Prince', 'credit_id': '52fe471ac3a368484e0b5215', 'gender': 2, 'id': 5049, 'name': 'John Hurt', 'order': 2, 'profile_path': '/tW6cOElGBdJl8nNrHwL6gvxvdkI.jpg'}]","[{'credit_id': '52fe471ac3a368484e0b5209', 'department': 'Directing', 'gender': 2, 'id': 1723, 'job': 'Director', 'name': 'Walter Hill', 'profile_path': '/gCU3dgnNaZuvmArtBJgjCUMmimd.jpg'}]",65796
"[{'cast_id': 6, 'character': 'Max Grabelski', 'credit_id': '52fe44f6c3a368484e040da1', 'gender': 2, 'id': 11511, 'name': 'Daniel Stern', 'order': 0, 'profile_path': '/4dQb2rg4gajVuMOUTkmQx31GOyH.jpg'}, {'cast_id': 7, 'character': 'Agent Palmer', 'credit_id': '52fe44f6c3a368484e040da5', 'gender': 2, 'id': 4253, 'name': 'Jon Polito', 'order': 1, 'profile_path': '/Uin6vfef4tEIqNYcyfnbn6aHb3.jpg'}, {'cast_id': 8, 'character': 'Jack Erickson', 'credit_id': '52fe44f6c3a368484e040da9', 'gender': 0, 'id': 1274, 'name': 'Brad Sullivan', 'order': 2, 'profile_path': '/2hrVPDc3A6ngUV1dAJ5XEz3p5bD.jpg'}]","[{'credit_id': '52fe44f6c3a368484e040d85', 'department': 'Directing', 'gender': 2, 'id': 17309, 'job': 'Director', 'name': 'Greg Beeman', 'profile_path': '/2wb6jVLAs1Qq9ay5BmMRch1R4no.jpg'}]",26258
"[{'cast_id': 4, 'character': 'Jesse', 'credit_id': '52fe4214c3a36847f80023e5', 'gender': 2, 'id': 569, 'name': 'Ethan Hawke', 'order': 0, 'profile_path': '/kcby6VYk6Gb0036nUyh8chY5ZAJ.jpg'}, {'cast_id': 16, 'character': 'Céline', 'credit_id': '52fe4214c3a36847f800241b', 'gender': 1, 'id': 1146, 'name': 'Julie Delpy', 'order': 1, 'profile_path': '/4LfbFCLGHHkHVikRdgxbN6hbatl.jpg'}, {'cast_id': 5, 'character': 'Wife on Train', 'credit_id': '52fe4214c3a36847f80023e9', 'gender': 1, 'id': 571, 'name': 'Andrea Eckert', 'order': 2, 'profile_path': '/u0iAF5UEgeksEsCoG5ahKIB6vG8.jpg'}]","[{'credit_id': '52fe4214c3a36847f80023e1', 'department': 'Directing', 'gender': 2, 'id': 564, 'job': 'Director', 'name': 'Richard Linklater', 'profile_path': '/wNijRefhQCp0BkNqM5qhhdazDgx.jpg'}]",76
"[{'cast_id': 1, 'character': 'Erik', 'credit_id': '52fe4464c3a36847f8093569', 'gender': 2, 'id': 51214, 'name': 'Brad Renfro', 'order': 0, 'profile_path': '/t97fjAtDrBHTv9ABwwwHDzdKtpo.jpg'}, {'cast_id': 13, 'character': 'Dexter', 'credit_id': '52fe4464c3a36847f80935a7', 'gender': 2, 'id': 4787, 'name': 'Joseph Mazzello', 'order': 1, 'profile_path': '/zsBGvymDqB737PerJTqhS9dPuBd.jpg'}, {'cast_id': 5, 'character': 'Linda', 'credit_id': '52fe4464c3a36847f8093579', 'gender': 1, 'id': 18750, 'name': 'Annabella Sciorra', 'order': 2, 'profile_path': '/2rhrUQbnRLI5hS0nZSvtmFHCf2M.jpg'}]","[{'credit_id': '52fe4464c3a36847f809357f', 'department': 'Directing', 'gender': 2, 'id': 44990, 'job': 'Director', 'name': 'Peter Horton', 'profile_path': '/uq9ry9LRU2yn63LigCQFkB07CCY.jpg'}]",6715
