genres,id,title
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",567,Rear Window
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3078,It Happened One Night
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",213,North by Northwest
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",284,The Apartment
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",239,Some Like It Hot
"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",4808,Charade
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",289,Casablanca
"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",963,The Maltese Falcon
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6620,Sabrina
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",804,Roman Holiday
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",909,Meet Me in St. Louis
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",630,The Wizard of Oz
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",770,Gone with the Wind
"[{'id': 18, 'name': 'Drama'}]",599,Sunset Boulevard
"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",15,Citizen Kane
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]",62,2001: A Space Odyssey
"[{'id': 18, 'name': 'Drama'}]",705,All About Eve
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",223,Rebecca
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",303,Notorious
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",4174,Spellbound
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",381,To Catch a Thief
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1859,Ninotchka
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1939,Laura
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",3598,Lost Horizon
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",3080,Top Hat
"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",198,To Be or Not to Be
"[{'id': 18, 'name': 'Drama'}]",220,East of Eden
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",3529,The Thin Man
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3085,His Girl Friday
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",2897,Around the World in Eighty Days
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1585,It's a Wonderful Life
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3083,Mr. Smith Goes to Washington
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",900,Bringing Up Baby
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",26378,They Made Me a Criminal
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",260,The 39 Steps
"[{'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",488,The African Queen
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",261,Cat on a Hot Tin Roof
"[{'id': 18, 'name': 'Drama'}]",125587,Nothing Personal
"[{'id': 18, 'name': 'Drama'}]",890,Brother of Sleep
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1770,Michael Collins
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2033,Infinity
"[{'id': 35, 'name': 'Comedy'}]",25739,L'associé
[],161806,Ed's Next Move
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6346,The Chamber
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",6878,Homeward Bound: The Incredible Journey
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",173,"20,000 Leagues Under the Sea"
"[{'id': 35, 'name': 'Comedy'}]",864,Cool Runnings
"[{'id': 12, 'name': 'Adventure'}]",8367,Robin Hood: Prince of Thieves
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",433,Mary Poppins
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",562,Die Hard
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",454,Romeo + Juliet
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",819,Sleepers
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1834,"Murder, My Sweet"
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26282,Macao
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",252,Willy Wonka & the Chocolate Factory
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",623,A Fish Called Wanda
"[{'id': 35, 'name': 'Comedy'}]",583,Life of Brian
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",475,Bonnie and Clyde
"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",521,Dial M for Murder
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",88,Dirty Dancing
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",500,Reservoir Dogs
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",792,Platoon
"[{'id': 35, 'name': 'Comedy'}]",8491,Weekend at Bernie's
"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",402,Basic Instinct
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",601,E.T. the Extra-Terrestrial
"[{'id': 35, 'name': 'Comedy'}]",67365,The Search for One-eye Jimmy
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",25842,A Christmas Carol
"[{'id': 12, 'name': 'Adventure'}]",2119,Days of Thunder
"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",744,Top Gun
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",136311,American Strays
"[{'id': 18, 'name': 'Drama'}]",702,A Streetcar Named Desire
"[{'id': 27, 'name': 'Horror'}]",25750,Children of the Corn IV: The Gathering
"[{'id': 18, 'name': 'Drama'}]",102461,A Single Girl
"[{'id': 18, 'name': 'Drama'}]",1630,The People vs. Larry Flynt
"[{'id': 99, 'name': 'Documentary'}]",124837,A Perfect Candidate
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",2756,The Abyss
"[{'id': 27, 'name': 'Horror'}]",790,The Fog
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",1103,Escape from New York
"[{'id': 18, 'name': 'Drama'}]",4480,Jean de Florette
"[{'id': 18, 'name': 'Drama'}]",4481,Manon of the Spring
"[{'id': 18, 'name': 'Drama'}]",49688,Johnny 100 Pesos
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",762,Monty Python and the Holy Grail
"[{'id': 99, 'name': 'Documentary'}]",124829,The Line King: The Al Hirschfeld Story
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",531,The Wrong Trousers
"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",4483,The Return of Martin Guerre
"[{'id': 80, 'name': 'Crime'}]",26167,Raw Deal
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",26174,T-Men
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",659,The Tin Drum
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",30892,The Ruling Class
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7452,"The Cook, the Thief, His Wife & Her Lover"
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",892,Delicatessen
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1600,The Double Life of Veronique
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",26561,Enchanted April
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",975,Paths of Glory
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",409,The English Patient
"[{'id': 18, 'name': 'Drama'}]",1412,"Sex, Lies, and Videotape"
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2469,Tie Me Up! Tie Me Down!
"[{'id': 99, 'name': 'Documentary'}]",31225,Paris is Burning
"[{'id': 18, 'name': 'Drama'}]",510,One Flew Over the Cuckoo's Nest
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1891,The Empire Strikes Back
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2493,The Princess Bride
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",85,Raiders of the Lost Ark
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",68,Brazil
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",679,Aliens
"[{'id': 37, 'name': 'Western'}]",429,"The Good, the Bad and the Ugly"
"[{'id': 18, 'name': 'Drama'}]",389,12 Angry Men
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",947,Lawrence of Arabia
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",185,A Clockwork Orange
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",595,To Kill a Mockingbird
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",28,Apocalypse Now
"[{'id': 37, 'name': 'Western'}]",335,Once Upon a Time in the West
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1892,Return of the Jedi
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",144,Wings of Desire
"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1092,The Third Man
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",769,GoodFellas
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",348,Alien
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",766,Army of Darkness
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",175,The Big Blue
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",539,Psycho
"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",525,The Blues Brothers
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",240,The Godfather: Part II
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",600,Full Metal Jacket
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",530,A Grand Day Out
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",279,Amadeus
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3109,The Quiet Man
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",311,Once Upon a Time in America
"[{'id': 18, 'name': 'Drama'}]",1578,Raging Bull
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",703,Annie Hall
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1398,Stalker
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}]",387,Das Boot
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",343,Harold and Maude
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",490,The Seventh Seal
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",218,The Terminator
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",763,Braindead
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",696,Manhattan
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",379,Miller's Crossing
"[{'id': 18, 'name': 'Drama'}]",207,Dead Poets Society
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1480,Touch of Evil
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",826,The Bridge on the River Kwai
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",422,8½
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",829,Chinatown
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",828,The Day the Earth Stood Still
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",3090,The Treasure of the Sierra Madre
"[{'id': 35, 'name': 'Comedy'}]",3063,Duck Soup
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",694,The Shining
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",235,Stand by Me
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",832,M
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",765,Evil Dead II
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",5925,The Great Escape
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}]",4485,Diva
"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",137,Groundhog Day
"[{'id': 37, 'name': 'Western'}]",33,Unforgiven
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",982,The Manchurian Candidate
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",212,Arsenic and Old Lace
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",105,Back to the Future
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1633,Fried Green Tomatoes
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1554,Down by Law
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",149,Akira
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",8009,Highlander
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",903,Cool Hand Luke
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",3034,Young Frankenstein
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",339,Night on Earth
"[{'id': 35, 'name': 'Comedy'}]",914,The Great Dictator
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",756,Fantasia
"[{'id': 37, 'name': 'Western'}]",288,High Noon
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",910,The Big Sleep
"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2640,Heathers
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",665,Ben-Hur
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",89,Indiana Jones and the Last Crusade
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",783,Gandhi
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",625,The Killing Fields
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",8816,My Life as a Dog
"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",830,Forbidden Planet
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",2323,Field of Dreams
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",983,The Man Who Would Be King
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}]",642,Butch Cassidy and the Sundance Kid
"[{'id': 18, 'name': 'Drama'}]",655,"Paris, Texas"
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",639,When Harry Met Sally...
[],168450,Parallel Sons
"[{'id': 99, 'name': 'Documentary'}]",96288,Paris Was a Woman
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",814,An American Werewolf in London
"[{'id': 27, 'name': 'Horror'}]",25944,Blood for Dracula
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",32076,The Believers
"[{'id': 27, 'name': 'Horror'}]",571,The Birds
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",8851,The Blob
"[{'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]",6114,Dracula
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",229,Bride of Frankenstein
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1598,Cape Fear
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",7340,Carrie
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",6217,Cat People
"[{'id': 27, 'name': 'Horror'}]",377,A Nightmare on Elm Street
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",653,Nosferatu
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",794,The Omen
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",8744,Albino Alligator
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",145,Breaking the Waves
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2212,Nightwatch
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",199,Star Trek: First Contact
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",64900,I Can't Sleep
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1573,Die Hard 2
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",152,Star Trek: The Motion Picture
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",174,Star Trek VI: The Undiscovered Country
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",172,Star Trek V: The Final Frontier
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",154,Star Trek II: The Wrath of Khan
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",157,Star Trek III: The Search for Spock
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",168,Star Trek IV: The Voyage Home
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",364,Batman Returns
"[{'id': 10749, 'name': 'Romance'}]",621,Grease
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",55687,Adrenalin: Fear the Rush
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",8845,Under Siege
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",579,Jaws 2
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",75,Mars Attacks!
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",378,Raising Arizona
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2322,Sneakers
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26949,In Love and War
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",3179,Beavis and Butt-Head Do America
"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",4232,Scream
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",2928,Michael
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",8818,Evita
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",34314,Turbulence
