id,keywords
397,"[{'id': 90, 'name': 'paris'}, {'id': 822, 'name': 'airport'}, {'id': 930, 'name': 'in love with enemy'}, {'id': 2519, 'name': 'canadian'}, {'id': 2599, 'name': 'necklace'}, {'id': 4544, 'name': 'fear of flying'}, {'id': 5011, 'name': 'deal'}, {'id': 5334, 'name': 'vineyard'}, {'id': 6212, 'name': 'smuggling'}]"
1024,"[{'id': 456, 'name': 'mother'}, {'id': 572, 'name': 'sex'}, {'id': 1328, 'name': 'secret'}, {'id': 1523, 'name': 'obsession'}, {'id': 2132, 'name': 'literature'}, {'id': 2483, 'name': 'nudity'}, {'id': 2486, 'name': 'fantasy'}, {'id': 2983, 'name': 'passion'}, {'id': 9673, 'name': 'love'}, {'id': 9713, 'name': 'friends'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 10768, 'name': 'lesbian'}, {'id': 10984, 'name': 'true'}, {'id': 14534, 'name': 'relationship'}]"
628,"[{'id': 90, 'name': 'paris'}, {'id': 582, 'name': 'san francisco'}, {'id': 3133, 'name': 'vampire'}, {'id': 3136, 'name': 'plantation'}, {'id': 3143, 'name': 'pity'}, {'id': 4197, 'name': 'bite'}, {'id': 231407, 'name': 'fang vamp'}]"
6280,"[{'id': 1009, 'name': 'baby'}, {'id': 1279, 'name': 'medicine'}, {'id': 6007, 'name': 'media'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 14760, 'name': 'scientist'}, {'id': 156810, 'name': 'science'}, {'id': 221297, 'name': 'male pregnancy'}, {'id': 228611, 'name': 'fertility'}, {'id': 228637, 'name': 'gynaecology'}, {'id': 228638, 'name': 'ceasarean birth'}]"
6071,"[{'id': 160488, 'name': 'hoodlum'}]"
11,"[{'id': 803, 'name': 'android'}, {'id': 4270, 'name': 'galaxy'}, {'id': 4271, 'name': 'hermit'}, {'id': 10013, 'name': 'death star'}, {'id': 10016, 'name': 'lightsaber'}, {'id': 10527, 'name': 'jedi'}, {'id': 11107, 'name': 'rescue mission'}, {'id': 11195, 'name': 'empire'}, {'id': 11196, 'name': 'rebellion'}, {'id': 13194, 'name': 'planet'}, {'id': 155336, 'name': 'smuggler'}, {'id': 160134, 'name': 'the force'}, {'id': 161176, 'name': 'space opera'}, {'id': 163295, 'name': 'galactic war'}, {'id': 178710, 'name': 'stormtrooper'}, {'id': 178712, 'name': 'totalitarianism'}]"
4476,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 680, 'name': 'montana'}, {'id': 818, 'name': 'based on novel'}, {'id': 2504, 'name': 'world war i'}, {'id': 5973, 'name': 'journey round the world'}]"
32325,"[{'id': 10211, 'name': 'east los angeles'}, {'id': 10726, 'name': 'gang'}, {'id': 12670, 'name': 'los angeles'}, {'id': 12987, 'name': 'poverty'}, {'id': 33426, 'name': 'gang member'}, {'id': 41334, 'name': 'hispanic'}, {'id': 164253, 'name': 'mexican american'}, {'id': 180085, 'name': 'girl gang'}, {'id': 187056, 'name': 'woman director'}, {'id': 206318, 'name': 'cholo'}, {'id': 230668, 'name': 'chola'}]"
3036,"[{'id': 4005, 'name': 'human experimentation'}, {'id': 6737, 'name': 'frankenstein'}, {'id': 9714, 'name': 'remake'}]"
8986,"[{'id': 549, 'name': 'prostitute'}, {'id': 2005, 'name': 'tree house'}, {'id': 4750, 'name': 'red-light disctrict'}, {'id': 6517, 'name': 'young people'}, {'id': 6593, 'name': 'stripper'}, {'id': 6664, 'name': 'make a match'}, {'id': 166462, 'name': 'mob boss'}]"
1945,"[{'id': 936, 'name': 'loss of mother'}, {'id': 1578, 'name': 'loss of sister'}, {'id': 1608, 'name': 'twin sister'}, {'id': 1646, 'name': 'autism'}, {'id': 1889, 'name': 'lake'}, {'id': 2171, 'name': 'kaspar-hauser-syndrom'}, {'id': 5650, 'name': 'feral child'}, {'id': 5774, 'name': 'forest'}, {'id': 5922, 'name': 'north carolina'}, {'id': 11268, 'name': 'psychologist'}, {'id': 18035, 'name': 'family'}]"
241,"[{'id': 625, 'name': 'sadistic'}, {'id': 736, 'name': 'journalist'}, {'id': 1583, 'name': 'mass murder'}, {'id': 1584, 'name': 'yellow press'}, {'id': 2754, 'name': 'trauma'}, {'id': 5600, 'name': 'daughter'}, {'id': 8201, 'name': 'satire'}, {'id': 9701, 'name': 'controversy'}, {'id': 9859, 'name': 'controversial'}, {'id': 14819, 'name': 'violence'}, {'id': 206545, 'name': 'young couple'}, {'id': 207691, 'name': 'abuse'}]"
527,"[{'id': 30, 'name': 'individual'}, {'id': 100, 'name': 'slum'}, {'id': 236, 'name': 'suicide'}, {'id': 331, 'name': 'tattoo'}, {'id': 567, 'name': 'alcohol'}, {'id': 570, 'name': 'rape'}, {'id': 941, 'name': 'tradition'}, {'id': 1452, 'name': 'loss of child'}, {'id': 1551, 'name': 'indigenous'}, {'id': 2300, 'name': 'despair'}, {'id': 2320, 'name': 'violent husband'}, {'id': 2394, 'name': 'ghetto'}, {'id': 2658, 'name': 'new zealand'}, {'id': 2659, 'name': 'maori'}, {'id': 2660, 'name': 'strong woman'}, {'id': 2663, 'name': 'lack of prospects'}, {'id': 2667, 'name': 'maori tradition'}, {'id': 3739, 'name': 'funeral'}, {'id': 6267, 'name': 'approved school '}, {'id': 9986, 'name': 'crush'}, {'id': 10183, 'name': 'independent film'}, {'id': 10508, 'name': 'teacher'}, {'id': 10766, 'name': 'youth gang'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 14819, 'name': 'violence'}, {'id': 15158, 'name': 'rebellious youth'}, {'id': 15237, 'name': 'alcohol abuse'}, {'id': 33841, 'name': 'incest'}, {'id': 156052, 'name': 'unemployment'}]"
6950,"[{'id': 1261, 'name': 'river'}, {'id': 1402, 'name': 'general'}, {'id': 3664, 'name': 'research'}, {'id': 6092, 'name': 'army'}, {'id': 8803, 'name': 'serum'}, {'id': 15149, 'name': 'monkey'}, {'id': 17995, 'name': 'epidemic'}, {'id': 158025, 'name': 'medical research'}]"
101,"[{'id': 242, 'name': 'new york'}, {'id': 417, 'name': 'corruption'}, {'id': 782, 'name': 'assassin'}, {'id': 796, 'name': 'police brutality'}, {'id': 1465, 'name': 'loss of family'}, {'id': 1470, 'name': 's.w.a.t.'}, {'id': 2356, 'name': 'immigrant'}, {'id': 2708, 'name': 'hitman'}, {'id': 4613, 'name': 'training'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 9957, 'name': 'loneliness'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10703, 'name': 'tragic love'}, {'id': 34117, 'name': 'cult film'}, {'id': 207268, 'name': 'neo-noir'}, {'id': 233083, 'name': 'complex relationship'}, {'id': 233084, 'name': 'complex characters'}]"
2307,"[{'id': 931, 'name': 'jealousy'}, {'id': 4395, 'name': 'burning house'}, {'id': 10791, 'name': 'teenage crush'}, {'id': 15233, 'name': 'arsonist'}]"
680,"[{'id': 396, 'name': 'transporter'}, {'id': 1411, 'name': 'brothel'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 2792, 'name': 'boxer'}, {'id': 4076, 'name': 'massage'}, {'id': 8627, 'name': 'stolen money'}, {'id': 9730, 'name': 'crime boss'}, {'id': 10104, 'name': 'dance contest'}, {'id': 11242, 'name': 'junkyard'}, {'id': 11423, 'name': 'kamikaze'}, {'id': 11434, 'name': 'ambiguous ending'}, {'id': 11435, 'name': 'briefcase'}, {'id': 11436, 'name': 'redemption'}, {'id': 11442, 'name': 'heirloom'}, {'id': 11446, 'name': 'pulp fiction'}, {'id': 11447, 'name': 'reference to al green'}, {'id': 14604, 'name': 'theft'}, {'id': 14707, 'name': 'brutality'}]"
3586,"[{'id': 90, 'name': 'paris'}, {'id': 922, 'name': 'hotel room'}, {'id': 2619, 'name': 'suspicion of murder'}, {'id': 2863, 'name': 'mannequin'}, {'id': 6805, 'name': 'fashion photographer'}, {'id': 6878, 'name': 'sandwich'}, {'id': 6879, 'name': 'poodle'}, {'id': 12193, 'name': 'reporter'}, {'id': 15479, 'name': 'fashion'}]"
110,"[{'id': 934, 'name': 'judge'}, {'id': 1533, 'name': 'isolation'}, {'id': 2863, 'name': 'mannequin'}, {'id': 4918, 'name': 'shadowing'}, {'id': 5259, 'name': 'english channel'}, {'id': 5260, 'name': 'geneva'}, {'id': 9935, 'name': 'travel'}, {'id': 15162, 'name': 'dog'}]"
108,"[{'id': 90, 'name': 'paris'}, {'id': 1233, 'name': 'composer'}, {'id': 4424, 'name': 'pain'}, {'id': 4549, 'name': 'loss of husband'}, {'id': 5257, 'name': 'to compose'}]"
109,"[{'id': 928, 'name': 'hairdresser'}, {'id': 2039, 'name': 'sexual frustration'}, {'id': 3739, 'name': 'funeral'}, {'id': 4480, 'name': 'business man'}, {'id': 21747, 'name': 'poland'}]"
159185,[]
2636,"[{'id': 1653, 'name': 'explosive'}, {'id': 9748, 'name': 'revenge'}, {'id': 159358, 'name': 'explosives expert'}]"
2164,"[{'id': 3801, 'name': 'space travel'}, {'id': 3822, 'name': 'teleportation'}, {'id': 8862, 'name': 'uprising'}, {'id': 11325, 'name': 'shot to death'}, {'id': 11402, 'name': 'androgyny'}, {'id': 11606, 'name': 'space western'}, {'id': 12405, 'name': 'outer space'}, {'id': 41414, 'name': 'timebomb'}, {'id': 159138, 'name': 'death of son'}, {'id': 160381, 'name': 'nuclear weapons'}, {'id': 163250, 'name': 'invented language'}, {'id': 163331, 'name': 'hieroglyph'}, {'id': 163338, 'name': 'egyptian mythology'}, {'id': 163347, 'name': 'egyptology'}]"
278,"[{'id': 378, 'name': 'prison'}, {'id': 417, 'name': 'corruption'}, {'id': 796, 'name': 'police brutality'}, {'id': 2885, 'name': 'prison cell'}, {'id': 4779, 'name': 'delinquent'}, {'id': 8622, 'name': 'parole board'}, {'id': 9777, 'name': 'escape from prison'}, {'id': 12662, 'name': 'wrongful imprisonment'}, {'id': 180172, 'name': 'framed for murder'}, {'id': 207883, 'name': '1940s'}]"
193,"[{'id': 10988, 'name': 'based on tv series'}, {'id': 34079, 'name': 'death'}, {'id': 162410, 'name': 'exploding planet'}, {'id': 162415, 'name': 'mountain cabin'}, {'id': 162429, 'name': 'solar system'}]"
95963,"[{'id': 2956, 'name': 'vietnam'}, {'id': 10787, 'name': 'jungle'}, {'id': 11243, 'name': 'black american'}]"
1587,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 791, 'name': 'mentally disabled'}, {'id': 2029, 'name': 'iowa'}, {'id': 4129, 'name': 'widow'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 10183, 'name': 'independent film'}]"
2064,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 520, 'name': 'chicago'}, {'id': 732, 'name': 'coma'}, {'id': 1552, 'name': 'subway'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 5301, 'name': 'brother'}, {'id': 5989, 'name': ""man of one's dreams""}, {'id': 11612, 'name': 'hospital'}]"
236,"[{'id': 30, 'name': 'individual'}, {'id': 1412, 'name': 'becoming an adult'}, {'id': 1566, 'name': 'dream'}, {'id': 1571, 'name': 'return'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2064, 'name': 'overweight'}, {'id': 2065, 'name': 'province'}, {'id': 2069, 'name': 'bathing'}, {'id': 2070, 'name': 'olympic games'}, {'id': 2386, 'name': 'empowerment'}, {'id': 3925, 'name': 'boredom'}, {'id': 5600, 'name': 'daughter'}, {'id': 6054, 'name': 'friendship'}]"
3049,"[{'id': 630, 'name': 'dolphin'}, {'id': 6732, 'name': 'mascot'}, {'id': 155790, 'name': 'private detective'}, {'id': 208152, 'name': 'pets'}]"
2759,"[{'id': 237, 'name': 'gay'}, {'id': 824, 'name': 'drag queen'}, {'id': 1013, 'name': 'homophobia'}, {'id': 4344, 'name': 'musical'}, {'id': 4580, 'name': 'van'}, {'id': 5657, 'name': 'australia'}, {'id': 17975, 'name': 'transgender'}, {'id': 193459, 'name': 'australian aborigine'}]"
888,"[{'id': 554, 'name': 'manager'}, {'id': 931, 'name': 'jealousy'}, {'id': 2374, 'name': 'bad mother-in-law'}, {'id': 2393, 'name': 'adoption'}, {'id': 2783, 'name': ""family's daily life""}, {'id': 4428, 'name': 'stone age'}, {'id': 4812, 'name': 'plan'}, {'id': 6054, 'name': 'friendship'}, {'id': 12392, 'name': 'best friend'}, {'id': 12616, 'name': 'dinosaur'}]"
13,"[{'id': 422, 'name': 'vietnam veteran'}, {'id': 458, 'name': 'hippie'}, {'id': 791, 'name': 'mentally disabled'}, {'id': 795, 'name': 'running'}, {'id': 818, 'name': 'based on novel'}, {'id': 2956, 'name': 'vietnam'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 6054, 'name': 'friendship'}, {'id': 9673, 'name': 'love'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10624, 'name': 'bully'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 162365, 'name': 'military'}, {'id': 162934, 'name': 'hugging'}, {'id': 166980, 'name': 'shrimping'}, {'id': 180204, 'name': 'wounded soldier'}, {'id': 187844, 'name': 'flashback'}, {'id': 208143, 'name': 'park bench'}, {'id': 215492, 'name': 'amputee'}]"
712,"[{'id': 213, 'name': 'upper class'}, {'id': 699, 'name': 'love at first sight'}, {'id': 1334, 'name': 'wedding vows'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 1873, 'name': 'yuppie'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 3568, 'name': 'lone wolf'}, {'id': 3577, 'name': 'snob'}, {'id': 3581, 'name': 'witness'}, {'id': 3582, 'name': 'bride'}, {'id': 3583, 'name': 'bridegroom'}, {'id': 3584, 'name': 'bridesmaid'}, {'id': 3739, 'name': 'funeral'}, {'id': 5347, 'name': 'clumsy fellow'}, {'id': 6054, 'name': 'friendship'}, {'id': 13027, 'name': 'wedding'}, {'id': 236055, 'name': 'gay couple'}]"
8587,"[{'id': 2143, 'name': 'loss of parents'}, {'id': 5276, 'name': 'wild boar'}, {'id': 6464, 'name': 'uncle'}, {'id': 11326, 'name': 'shaman'}, {'id': 11436, 'name': 'redemption'}, {'id': 13084, 'name': 'king'}, {'id': 14767, 'name': 'scar'}, {'id': 18136, 'name': 'hyena'}, {'id': 18153, 'name': 'meerkat'}]"
1689,"[{'id': 4476, 'name': 'buddhist'}, {'id': 4558, 'name': 'tibet'}, {'id': 5484, 'name': 'reincarnation'}, {'id': 5722, 'name': 'buddha'}, {'id': 5723, 'name': 'siddhartha'}, {'id': 10183, 'name': 'independent film'}]"
854,"[{'id': 851, 'name': 'dual identity'}, {'id': 974, 'name': 'bank'}, {'id': 2422, 'name': 'mockery'}, {'id': 6348, 'name': 'green'}, {'id': 9903, 'name': 'balloon'}, {'id': 156257, 'name': 'jail cell'}, {'id': 179101, 'name': 'norse mythology'}]"
2788,"[{'id': 1253, 'name': 'roommate'}, {'id': 1873, 'name': 'yuppie'}, {'id': 2200, 'name': 'generations confilct'}, {'id': 2249, 'name': 'camcorder'}, {'id': 2566, 'name': 'cohabitant'}, {'id': 5865, 'name': 'cabriolet'}, {'id': 179781, 'name': 'fictional tv show'}, {'id': 198673, 'name': 'unemployed'}]"
8987,"[{'id': 1261, 'name': 'river'}, {'id': 1621, 'name': 'robber'}, {'id': 1680, 'name': 'boston'}, {'id': 2492, 'name': 'bank robber'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 7188, 'name': 'hostage-taking'}, {'id': 8158, 'name': 'rafting'}, {'id': 15009, 'name': 'criminal'}, {'id': 233153, 'name': 'white water rafting'}]"
8831,"[{'id': 779, 'name': 'martial arts'}, {'id': 4379, 'name': 'time travel'}, {'id': 10568, 'name': 'science fiction'}, {'id': 175629, 'name': 'alternative reality'}]"
315,"[{'id': 627, 'name': 'killing'}, {'id': 999, 'name': 'sports car'}, {'id': 1663, 'name': 'go-go dancer'}, {'id': 1664, 'name': 'eroticism'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 10183, 'name': 'independent film'}, {'id': 11034, 'name': 'b movie'}, {'id': 18450, 'name': 'exploitation film'}]"
8011,"[{'id': 233, 'name': 'japan'}, {'id': 242, 'name': 'new york'}, {'id': 388, 'name': 'scotland'}, {'id': 1629, 'name': 'morocco'}, {'id': 46958, 'name': 'good and bad'}]"
171857,[]
2654,"[{'id': 1415, 'name': 'small town'}, {'id': 2340, 'name': 'paranoia'}, {'id': 6018, 'name': 'new hampshire'}, {'id': 6255, 'name': 'insanity'}, {'id': 9937, 'name': 'suspense'}, {'id': 10308, 'name': 'h.p. lovecraft'}, {'id': 10738, 'name': 'diner'}, {'id': 10818, 'name': 'author'}, {'id': 10941, 'name': 'disappearance'}, {'id': 14765, 'name': 'church'}, {'id': 14819, 'name': 'violence'}, {'id': 33505, 'name': 'gothic'}, {'id': 41380, 'name': 'crucifix'}, {'id': 41393, 'name': 'new england'}, {'id': 155435, 'name': 'insurance investigator'}, {'id': 166701, 'name': 'ghost town'}, {'id': 188994, 'name': 'publisher'}, {'id': 235266, 'name': 'horror novel'}]"
2758,"[{'id': 931, 'name': 'jealousy'}, {'id': 1009, 'name': 'baby'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 1307, 'name': 'butler'}, {'id': 1873, 'name': 'yuppie'}, {'id': 2341, 'name': 'nanny'}, {'id': 5767, 'name': 'summer camp'}, {'id': 6317, 'name': 'guillotine'}, {'id': 6464, 'name': 'uncle'}]"
306,"[{'id': 703, 'name': 'detective'}, {'id': 1568, 'name': 'undercover'}, {'id': 3016, 'name': 'security camera'}, {'id': 4230, 'name': 'carousel '}, {'id': 5340, 'name': 'investigation'}, {'id': 6110, 'name': 'weapon'}, {'id': 9663, 'name': 'sequel'}, {'id': 10084, 'name': 'rescue'}, {'id': 10889, 'name': 'counterfeit'}, {'id': 10950, 'name': 'shootout'}, {'id': 11719, 'name': 'dirty cop'}, {'id': 12371, 'name': 'gunfight'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 14967, 'name': 'foot chase'}, {'id': 15124, 'name': 'framed'}, {'id': 15483, 'name': 'car chase'}, {'id': 41249, 'name': 'secret service'}, {'id': 155582, 'name': 'amusement park'}, {'id': 156768, 'name': 'roller coaster'}, {'id': 163047, 'name': 'beverly hills'}, {'id': 167541, 'name': 'buddy comedy'}]"
26203,"[{'id': 15127, 'name': 'killer'}, {'id': 164092, 'name': 'blindness'}]"
178,"[{'id': 949, 'name': 'terrorist'}, {'id': 1680, 'name': 'boston'}, {'id': 2407, 'name': 'fireworks'}, {'id': 3537, 'name': 'orchestra'}, {'id': 5879, 'name': 'anarchist'}, {'id': 6029, 'name': 'concert'}, {'id': 6104, 'name': 'computer'}, {'id': 9748, 'name': 'revenge'}, {'id': 11018, 'name': 'irish'}, {'id': 13027, 'name': 'wedding'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 33406, 'name': 'roulette wheel'}, {'id': 155530, 'name': 'capsized ship'}, {'id': 157198, 'name': 'belfast'}, {'id': 157251, 'name': 'bomb planting'}, {'id': 179966, 'name': 'headphones'}, {'id': 187844, 'name': 'flashback'}, {'id': 206544, 'name': 'bomb attack'}, {'id': 222423, 'name': 'blast'}, {'id': 226463, 'name': 'human bomb'}]"
4722,"[{'id': 1448, 'name': 'distrust'}, {'id': 4409, 'name': 'military base'}, {'id': 9714, 'name': 'remake'}, {'id': 9951, 'name': 'alien'}, {'id': 10685, 'name': 'escape'}, {'id': 13065, 'name': 'soldier'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 15250, 'name': 'alien infection'}, {'id': 161290, 'name': 'sleeping'}, {'id': 161891, 'name': 'doppelganger'}, {'id': 200054, 'name': 'emotionless'}]"
26391,[]
117553,"[{'id': 255, 'name': 'male nudity'}, {'id': 331, 'name': 'tattoo'}, {'id': 387, 'name': 'california'}, {'id': 494, 'name': 'father son relationship'}, {'id': 966, 'name': 'beach'}, {'id': 2135, 'name': 'radio'}, {'id': 2398, 'name': 'narration'}, {'id': 3202, 'name': 'con man'}, {'id': 5609, 'name': 'nostalgia'}, {'id': 8098, 'name': 'calendar'}, {'id': 8233, 'name': 'cops'}, {'id': 8508, 'name': 'party'}, {'id': 8627, 'name': 'stolen money'}, {'id': 10303, 'name': 'domestic abuse'}, {'id': 10333, 'name': 'stalking'}, {'id': 10683, 'name': 'coming of age'}, {'id': 10738, 'name': 'diner'}, {'id': 10776, 'name': 'marijuana'}, {'id': 12396, 'name': 'hollywood'}, {'id': 13088, 'name': 'summer'}, {'id': 162262, 'name': 'movie star'}, {'id': 162842, 'name': 'stolen cars'}, {'id': 168115, 'name': 'practical joke'}, {'id': 196734, 'name': 'military enrollment'}, {'id': 196742, 'name': 'small time thugs'}, {'id': 196744, 'name': 'movie clips'}, {'id': 196748, 'name': 'live life to the fullest'}, {'id': 196751, 'name': 'fictionalized biography'}]"
6075,"[{'id': 378, 'name': 'prison'}, {'id': 1228, 'name': '1970s'}, {'id': 2124, 'name': 'puerto rican'}, {'id': 3398, 'name': 'release from prison'}, {'id': 6840, 'name': 'criminal past'}, {'id': 9673, 'name': 'love'}, {'id': 10712, 'name': 'night club'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 155490, 'name': 'disco'}]"
2124,"[{'id': 236, 'name': 'suicide'}, {'id': 387, 'name': 'california'}, {'id': 572, 'name': 'sex'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1664, 'name': 'eroticism'}, {'id': 2340, 'name': 'paranoia'}, {'id': 2483, 'name': 'nudity'}, {'id': 2655, 'name': 'group therapy'}, {'id': 2726, 'name': 'therapist'}, {'id': 9872, 'name': 'grief'}, {'id': 11036, 'name': 'obsessive compulsive disorder'}, {'id': 14819, 'name': 'violence'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 15483, 'name': 'car chase'}, {'id': 18118, 'name': 'disguise'}, {'id': 41329, 'name': 'mental illness'}, {'id': 155812, 'name': 'color blindness'}, {'id': 178649, 'name': 'voyeurism'}]"
49299,"[{'id': 10183, 'name': 'independent film'}, {'id': 14964, 'name': 'drug'}, {'id': 15160, 'name': 'divorce'}, {'id': 33490, 'name': 'filmmaking'}, {'id': 169635, 'name': 'psychological drama'}]"
26141,"[{'id': 11931, 'name': 'spoof'}, {'id': 155790, 'name': 'private detective'}]"
5503,"[{'id': 520, 'name': 'chicago'}, {'id': 797, 'name': 'showdown'}, {'id': 1568, 'name': 'undercover'}, {'id': 3262, 'name': 'surgeon'}, {'id': 3437, 'name': 'death sentence'}, {'id': 3440, 'name': 'doomed man'}, {'id': 3442, 'name': 'lethal injection'}, {'id': 3713, 'name': 'chase'}, {'id': 9714, 'name': 'remake'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10562, 'name': 'on the run'}, {'id': 10663, 'name': 'train crash'}, {'id': 10685, 'name': 'escape'}, {'id': 10718, 'name': 'fugitive'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 11207, 'name': 'u.s. marshal'}, {'id': 13005, 'name': 'doctor'}, {'id': 14601, 'name': 'explosion'}, {'id': 14903, 'name': 'home invasion'}, {'id': 18118, 'name': 'disguise'}, {'id': 173976, 'name': 'one armed man'}, {'id': 180172, 'name': 'framed for murder'}, {'id': 187844, 'name': 'flashback'}, {'id': 226376, 'name': 'corrupt cop'}, {'id': 226499, 'name': 'manhunt'}, {'id': 227824, 'name': 'bus accident'}, {'id': 227825, 'name': 'storm drain'}]"
